district,date,t_start,r,lower,upper
Nanded,2020-10-15,72,0.5597925340375837,0.5079490042104952,0.6141190605476956
Nanded,2020-10-16,73,0.6502681451044396,0.5925605614948968,0.7106186827255162
Nanded,2020-10-17,74,0.6717733162919374,0.611197251850568,0.7351705361900871
Nanded,2020-10-18,75,0.7057730028601374,0.641783799247477,0.7727593684640458
Nanded,2020-10-19,76,0.6775732635396513,0.6131820725438635,0.7451331037999102
Nanded,2020-10-20,77,0.7118452875018085,0.6441155815732649,0.7829121531317507
Nanded,2020-10-21,78,0.7341388824159265,0.6636037585382522,0.8081851953743276
Nanded,2020-10-22,79,0.7389810246940615,0.6665396066830117,0.8151055768795373
Nanded,2020-10-23,80,0.8764339899520465,0.7956340241663048,0.9610853637919169
Nanded,2020-10-24,81,0.9055126802218402,0.8217469427453992,0.9932854962018531
Nanded,2020-10-25,82,0.8595270410875917,0.776842965057017,0.946332409492467
Nanded,2020-10-26,83,0.7826976171452693,0.703057991864806,0.8665485081697396
Nanded,2020-10-27,84,0.812434634331413,0.730334653264892,0.8988446698579041
Nanded,2020-10-28,85,0.7465512949886652,0.66686568541964,0.8306691221289926
Nanded,2020-10-29,86,0.7476086486269368,0.6666931957376229,0.8330914260852567
Nanded,2020-10-30,87,0.831474982534785,0.7445580799299917,0.9231207965642654
Nanded,2020-10-31,88,0.7578667852940264,0.6735645296802903,0.8470676033234504
Nanded,2020-11-01,89,0.6730128727326316,0.5924763134936792,0.7586070826863281
Nanded,2020-11-02,90,0.6260895493163746,0.5471179386061997,0.7103072980936971
Nanded,2020-11-03,91,0.6262499995430062,0.5455132022871867,0.7124771371632774
Nanded,2020-11-04,92,0.5900287804017655,0.5097190605468752,0.6761275045819691
Nanded,2020-11-05,93,0.6444787347543097,0.5580418084613742,0.7370483141628243
Nanded,2020-11-06,94,0.7401231215775569,0.6444917753416288,0.8422733047602924
Nanded,2020-11-07,95,0.7181055119364496,0.6213239915527999,0.8217896420510166
Nanded,2020-11-08,96,0.6473367892211661,0.5534171438146519,0.7485092812753039
Nanded,2020-11-09,97,0.6554397212680658,0.558680097413942,0.759813176062077
Nanded,2020-11-10,98,0.6230400390680227,0.5263948816601264,0.7277100246390215
Nanded,2020-11-11,99,0.5866674089714786,0.49051136607094015,0.6913021992169339
Nanded,2020-11-12,100,0.6223814698688497,0.5203718160138172,0.7333860246753896
Nanded,2020-11-13,101,0.6880021341394582,0.5772361342605349,0.80834604330195
Nanded,2020-11-14,102,0.6505896373551923,0.5398420300357472,0.7715164289200921
