district,date,t_start,r,lower,upper
Kolkata,2020-08-13,99,0.942733751065163,0.9104996556108153,0.9755207215448312
Kolkata,2020-08-14,100,0.9502139804098325,0.9177241198187809,0.9832611028766632
Kolkata,2020-08-15,101,0.9735392100033422,0.9405192855643177,1.0071208586755538
Kolkata,2020-08-16,102,0.9362317553266818,0.9037427873446987,0.9692864230345503
Kolkata,2020-08-17,103,0.9206376386487144,0.8883250444466361,0.9535194000715019
Kolkata,2020-08-18,104,0.9081734957541444,0.8759525457860569,0.9409682673133768
Kolkata,2020-08-19,105,0.9332422083967394,0.9004074607520285,0.9666567541753818
Kolkata,2020-08-20,106,0.9168001259550886,0.8840723460539873,0.9501144163911576
Kolkata,2020-08-21,107,0.8952727045793565,0.8627591213061134,0.9283792520864574
Kolkata,2020-08-22,108,0.8959850535834033,0.8632637139172188,0.9293065440978474
Kolkata,2020-08-23,109,0.8966132974380719,0.8636546956954694,0.9301804323523133
Kolkata,2020-08-24,110,0.8443472788734854,0.8121394839446816,0.8771726056973074
Kolkata,2020-08-25,111,0.8441765970818162,0.8117135751989681,0.8772672027800515
Kolkata,2020-08-26,112,0.8922378341453738,0.8585239857055359,0.9265918815771417
Kolkata,2020-08-27,113,0.9298907488440824,0.8951111325125494,0.9653239646238315
Kolkata,2020-08-28,114,0.8984053441156207,0.8639305541893583,0.9335451620619591
Kolkata,2020-08-29,115,0.9129965046743843,0.8779956487766811,0.9486718715481829
Kolkata,2020-08-30,116,0.8852602901954527,0.85055690719605,0.9206478447874427
Kolkata,2020-08-31,117,0.85758491639322,0.8231936043745,0.8926701533364605
Kolkata,2020-09-01,118,0.8642118329659251,0.8294072865913451,0.899721692066197
Kolkata,2020-09-02,119,0.8677224393935057,0.8325203654778545,0.903643219052691
Kolkata,2020-09-03,120,0.8856163467562986,0.8497038843819972,0.9222616949102801
Kolkata,2020-09-04,121,0.9004239770652327,0.8638635981354185,0.9377314539840056
Kolkata,2020-09-05,122,0.9582279339140066,0.920168907883909,0.997047379770918
