district,date,t_start,r,lower,upper
Mumbai,2020-06-26,57,0.9395665859606066,0.9153062151078568,0.9641398618783256
Mumbai,2020-06-27,58,1.1175450985814535,1.090878708927111,1.1445290147725513
Mumbai,2020-06-28,59,1.204132967351122,1.1763435272684137,1.2322423195177155
Mumbai,2020-06-29,60,1.2128429270604635,1.1850608837155139,1.2409423885686264
Mumbai,2020-06-30,61,1.1141149645310489,1.087753505228912,1.1407876540573707
Mumbai,2020-07-01,62,1.1194411668280384,1.0933150192302579,1.1458715092490062
Mumbai,2020-07-02,63,1.0161440977291143,0.9914914576429478,1.04109525925989
Mumbai,2020-07-03,64,1.0146484262775208,0.9901973457588548,1.0393935755440145
Mumbai,2020-07-04,65,0.9969872115166315,0.9728458066016259,1.0214203787920026
Mumbai,2020-07-05,66,1.0533261150521942,1.028558635403667,1.0783841584055676
Mumbai,2020-07-06,67,1.0064144558518362,0.9822425331804586,1.0308761104364428
Mumbai,2020-07-07,68,0.8848630443200384,0.8622567058331635,0.9077578323900194
Mumbai,2020-07-08,69,0.8806534506263092,0.8581006064174028,0.9034947621131093
Mumbai,2020-07-09,70,0.9049947981417793,0.8820248480991822,0.9282559024018735
Mumbai,2020-07-10,71,0.9249612254371622,0.9015829233419179,0.9486345996562796
Mumbai,2020-07-11,72,0.9505128392437927,0.9266558069205997,0.9746688653500952
Mumbai,2020-07-12,73,1.034470722708155,1.0094351297780306,1.0598087203032633
Mumbai,2020-07-13,74,1.0115325076932336,0.9866892871336358,1.0366803110022906
Mumbai,2020-07-14,75,0.9619924332404762,0.9377571242153394,0.9865326253174488
Mumbai,2020-07-15,76,0.9684467315498267,0.9441235145162152,0.9930749888901835
Mumbai,2020-07-16,77,1.0025326707330653,0.9777434834293305,1.0276278653732998
Mumbai,2020-07-17,78,1.0011370248975848,0.9763246663226027,1.0262563994475824
Mumbai,2020-07-18,79,1.007007240913011,0.9821054189572114,1.0322164855332996
Mumbai,2020-07-19,80,1.0209779749820855,0.9958988116318889,1.046364662973647
Mumbai,2020-07-20,81,0.965278986319104,0.9409061157225596,0.9899591697833666
Mumbai,2020-07-21,82,0.8785005189944829,0.8552644262010337,0.9020437028781263
Mumbai,2020-07-22,83,0.8979271874127654,0.8743835138555935,0.9217792792064902
Mumbai,2020-07-23,84,0.9178069998099623,0.8938689417636698,0.9420569675744245
Mumbai,2020-07-24,85,0.9329487763173046,0.9086568891466862,0.9575566419668788
Mumbai,2020-07-25,86,0.9518689988683532,0.9271829342500659,0.9768748769037922
Mumbai,2020-07-26,87,0.9883820284094772,0.963094224225258,1.0139929728514296
Mumbai,2020-07-27,88,0.9463281563261039,0.9214930302075978,0.9714889157918887
Mumbai,2020-07-28,89,0.8571790414258551,0.8334881807156482,0.8811972682165822
Mumbai,2020-07-29,90,0.8736335044405968,0.8496125881554184,0.8979846093415963
Mumbai,2020-07-30,91,0.9094990029881912,0.8848031474765269,0.9345300423924944
Mumbai,2020-07-31,92,0.9216112382862939,0.8965477227025014,0.9470154621233022
Mumbai,2020-08-01,93,0.9397263776425118,0.9142343671925856,0.965564039422353
Mumbai,2020-08-02,94,1.0262216860290212,0.9994105429353294,1.0533827755874625
Mumbai,2020-08-03,95,1.0090737078067724,0.9823766489305022,1.0361236966832488
Mumbai,2020-08-04,96,0.9180643520864344,0.8925807981404239,0.9439015910576442
Mumbai,2020-08-05,97,0.9275213299987247,0.9018786349479011,0.9535184700007588
Mumbai,2020-08-06,98,0.9085044306624992,0.8830355315172279,0.9343303753703943
Mumbai,2020-08-07,99,0.8710951967886146,0.8460397810212444,0.8965111314177423
Mumbai,2020-08-08,100,0.9464265906851264,0.9201398287951817,0.9730784096319942
Mumbai,2020-08-09,101,1.0299001076590726,1.0022745004561218,1.0578960488030522
Mumbai,2020-08-10,102,0.9997746134214749,0.9724366447156372,1.0274862703789251
Mumbai,2020-08-11,103,1.0034070386522194,0.975988543296714,1.0312000626625468
Mumbai,2020-08-12,104,1.0576719682638807,1.0295051430334763,1.0862136348929974
Mumbai,2020-08-13,105,1.0360751903914474,1.0082129342381132,1.0643119201946942
Mumbai,2020-08-14,106,1.014366959966999,0.9868607773998765,1.0422459586943449
Mumbai,2020-08-16,107,1.0265932288787356,0.9989807292790918,1.054576916663144
Mumbai,2020-08-17,108,0.99120196919863,0.9641169822073637,1.0186569292176715
Mumbai,2020-08-18,109,0.9493701789953035,0.9229024631001741,0.9762068671886791
Mumbai,2020-08-19,110,0.9364887683486897,0.9101974187990087,0.9631492335120568
Mumbai,2020-08-20,111,0.9996394799402738,0.9724090609447182,1.027240683404958
Mumbai,2020-08-21,112,1.0833480793017092,1.054911915259848,1.112157160992604
Mumbai,2020-08-22,113,1.1592672923906973,1.1298336384539664,1.1890741584303155
Mumbai,2020-08-23,114,1.1618266811419684,1.132476359088143,1.1915472637090514
Mumbai,2020-08-24,115,1.0685182938504796,1.0406021064762805,1.0967988510334088
Mumbai,2020-08-25,116,0.9189180130414524,0.8932679063573171,0.9449261382472338
Mumbai,2020-08-26,117,0.9938436061012841,0.9672900927401661,1.020751661513992
Mumbai,2020-08-27,118,1.0349838559975637,1.0078758350513848,1.0624465993063912
Mumbai,2020-08-28,119,1.0779268649341078,1.050257751706119,1.1059507206380084
Mumbai,2020-08-29,120,1.1741922952810044,1.1453609844766763,1.203376998833879
Mumbai,2020-08-30,121,1.2825952920369974,1.25260356346202,1.3129369057856406
Mumbai,2020-08-31,122,1.1346749856659748,1.1067588339036725,1.1629339986253775
Mumbai,2020-09-01,123,1.0672114652037765,1.0405089873930031,1.0942475405338787
Mumbai,2020-09-02,124,1.114435846467457,1.0874276795087658,1.1417707015857244
Mumbai,2020-09-03,125,1.1392995877447054,1.1121948048373949,1.1667261477165267
Mumbai,2020-09-04,126,1.2369778664092428,1.208951190983363,1.2653212321547922
Mumbai,2020-09-05,127,1.2959504303801308,1.2675430077675658,1.3246682859972427
Mumbai,2020-09-06,128,1.3823057858991086,1.3533704185336648,1.4115429615031392
Mumbai,2020-09-07,129,1.3580897300392427,1.3299280020142406,1.3865424121969545
Mumbai,2020-09-08,130,1.2732200446021469,1.2465467177270084,1.3001718115831495
Mumbai,2020-09-09,131,1.2269140188127243,1.2012974177073659,1.2527971181727213
Mumbai,2020-09-10,132,1.2733588338048802,1.2477512320376982,1.2992229341560615
Mumbai,2020-09-11,133,1.2669586411663023,1.241850246895968,1.292314840226157
Mumbai,2020-09-12,134,1.2939152002512528,1.268982255692233,1.3190873420361773
Mumbai,2020-09-13,135,1.338055656640884,1.313150341781493,1.36319168969704
Mumbai,2020-09-14,136,1.3202403839343615,1.2959736208327954,1.3447291158974626
Mumbai,2020-09-15,137,1.1781402536789585,1.1556929279096635,1.2008004913640833
Mumbai,2020-09-16,138,1.1533554105946071,1.1315728372442195,1.1753427635131333
Mumbai,2020-09-17,139,1.125929976713085,1.104725613358847,1.1473331137377456
Mumbai,2020-09-18,140,1.119637298388186,1.098742445377021,1.1407262328015721
Mumbai,2020-09-19,141,1.02375469303254,1.003976605809865,1.0437230187147593
Mumbai,2020-09-20,142,1.0718003724172391,1.0517213006928325,1.0920666724970542
Mumbai,2020-09-21,143,1.0081893928012025,0.9888148221087563,1.0277493275397829
Mumbai,2020-09-22,144,0.9236478091745516,0.9051859393886311,0.9422934665929946
Mumbai,2020-09-23,145,0.9285818571925709,0.9100956029568201,0.9472513983819317
